,DJI,algo_volatility,algorithm_period_return,alpha,benchmark_period_return,benchmark_volatility,beta,buy,capital_used,ending_cash,ending_exposure,ending_value,excess_return,gross_leverage,long_exposure,long_value,longs_count,max_drawdown,max_leverage,net_leverage,orders,period_close,period_label,period_open,pnl,portfolio_value,positions,returns,sell,sharpe,short_exposure,short_value,shorts_count,sortino,starting_cash,starting_exposure,starting_value,trading_days,transactions,treasury_period_return
2017-03-31 20:00:00+00:00,20663.220703125,0.06307250201807252,0.12443624520507823,,0.0,0.0,,False,0.0,-52862.141104492184,165305.765625,165305.765625,0.0,1.4701212837091624,165305.765625,165305.765625,1,-0.0389149952772119,1.4739056714043752,1.4701212837091624,[],2017-03-31 20:00:00+00:00,2017-03,2017-03-31 13:31:00+00:00,-522.15625,112443.62452050782,"[{'amount': 8, 'last_sale_price': 20663.220703125, 'sid': Equity(0 [DJI]), 'cost_basis': 19107.76763806152}]",-0.004622251503406782,False,2.8049163406950113,0.0,0.0,0,5.388250784873067,-52862.141104492184,165827.921875,165827.921875,169,[],0.0
2017-04-03 20:00:00+00:00,20650.2109375,0.06291683621433888,0.12339546395507828,,0.0,0.0,,False,0.0,-52862.141104492184,165201.6875,165201.6875,0.0,1.4705568323943847,165201.6875,165201.6875,1,-0.0389149952772119,1.4739056714043752,1.4705568323943847,[],2017-04-03 20:00:00+00:00,2017-04,2017-04-03 13:31:00+00:00,-104.078125,112339.54639550782,"[{'amount': 8, 'last_sale_price': 20650.2109375, 'sid': Equity(0 [DJI]), 'cost_basis': 19107.76763806152}]",-0.0009256027226427488,False,2.7735081243088073,0.0,0.0,0,5.327311312799464,-52862.141104492184,165305.765625,165305.765625,170,[],0.0
2017-04-04 20:00:00+00:00,20689.240234375,0.06278264930713286,0.12651780770507814,,0.0,0.0,,False,0.0,-52862.141104492184,165513.921875,165513.921875,0.0,1.469252600739459,165513.921875,165513.921875,1,-0.0389149952772119,1.4739056714043752,1.469252600739459,[],2017-04-04 20:00:00+00:00,2017-04,2017-04-04 13:31:00+00:00,312.234375,112651.78077050782,"[{'amount': 8, 'last_sale_price': 20689.240234375, 'sid': Equity(0 [DJI]), 'cost_basis': 19107.76763806152}]",0.0027793807703364592,False,2.8284218329719324,0.0,0.0,0,5.437123174495827,-52862.141104492184,165201.6875,165201.6875,171,[],0.0
2017-04-05 20:00:00+00:00,20648.150390625,0.06275219712470488,0.12323062020507813,,0.0,0.0,,False,0.0,-52862.141104492184,165185.203125,165185.203125,0.0,1.4706258906549456,165185.203125,165185.203125,1,-0.0389149952772119,1.4739056714043752,1.4706258906549456,[],2017-04-05 20:00:00+00:00,2017-04,2017-04-05 13:31:00+00:00,-328.71875,112323.06202050782,"[{'amount': 8, 'last_sale_price': 20648.150390625, 'sid': Equity(0 [DJI]), 'cost_basis': 19107.76763806152}]",-0.0029180075783237225,False,2.7452134902822882,0.0,0.0,0,5.259167600978394,-52862.141104492184,165513.921875,165513.921875,172,[],0.0
2017-04-06 20:00:00+00:00,20662.94921875,0.06257110913327547,0.124414526455078,,0.0,0.0,,False,0.0,-52862.141104492184,165303.59375,165303.59375,0.0,1.470130364387498,165303.59375,165303.59375,1,-0.0389149952772119,1.4739056714043752,1.470130364387498,[],2017-04-06 20:00:00+00:00,2017-04,2017-04-06 13:31:00+00:00,118.390625,112441.45264550782,"[{'amount': 8, 'last_sale_price': 20662.94921875, 'sid': Equity(0 [DJI]), 'cost_basis': 19107.76763806152}]",0.001054018853032801,False,2.7617816671358644,0.0,0.0,0,5.290953862867552,-52862.141104492184,165185.203125,165185.203125,173,[],0.0
2017-04-07 20:00:00+00:00,20656.099609375,0.06240597577945981,0.12386655770507793,,0.0,0.0,,False,0.0,-52862.141104492184,165248.796875,165248.796875,0.0,1.4703595879962479,165248.796875,165248.796875,1,-0.0389149952772119,1.4739056714043752,1.4703595879962479,[],2017-04-07 20:00:00+00:00,2017-04,2017-04-07 13:31:00+00:00,-54.796875,112386.65577050782,"[{'amount': 8, 'last_sale_price': 20656.099609375, 'sid': Equity(0 [DJI]), 'cost_basis': 19107.76763806152}]",-0.0004873369536835259,False,2.7418655612650134,0.0,0.0,0,5.253204112213283,-52862.141104492184,165303.59375,165303.59375,174,[],0.0
2017-04-10 20:00:00+00:00,20658.01953125,0.06222979305054746,0.12402015145507805,,0.0,0.0,,False,0.0,-52862.141104492184,165264.15625,165264.15625,0.0,1.4702953148665576,165264.15625,165264.15625,1,-0.0389149952772119,1.4739056714043752,1.4702953148665576,[],2017-04-10 20:00:00+00:00,2017-04,2017-04-10 13:31:00+00:00,15.359375,112402.01514550782,"[{'amount': 8, 'last_sale_price': 20658.01953125, 'sid': Equity(0 [DJI]), 'cost_basis': 19107.76763806152}]",0.00013666546882018515,False,2.737078514725583,0.0,0.0,0,5.244232687132672,-52862.141104492184,165248.796875,165248.796875,175,[],0.0
2017-04-11 20:00:00+00:00,20651.30078125,0.06206710402889142,0.12348265145507797,,0.0,0.0,,False,0.0,-52862.141104492184,165210.40625,165210.40625,0.0,1.470520314986865,165210.40625,165210.40625,1,-0.0389149952772119,1.4739056714043752,1.470520314986865,[],2017-04-11 20:00:00+00:00,2017-04,2017-04-11 13:31:00+00:00,-53.75,112348.26514550782,"[{'amount': 8, 'last_sale_price': 20651.30078125, 'sid': Equity(0 [DJI]), 'cost_basis': 19107.76763806152}]",-0.00047819427374529155,False,2.7176291396107057,0.0,0.0,0,5.207359381784244,-52862.141104492184,165264.15625,165264.15625,176,[],0.0
2017-04-12 20:00:00+00:00,20591.859375,0.06216629978598756,0.11872733895507803,,0.0,0.0,,False,0.0,-52862.141104492184,164734.875,164734.875,0.0,1.4725203296977338,164734.875,164734.875,1,-0.0389149952772119,1.4739056714043752,1.4725203296977338,[],2017-04-12 20:00:00+00:00,2017-04,2017-04-12 13:31:00+00:00,-475.53125,111872.73389550782,"[{'amount': 8, 'last_sale_price': 20591.859375, 'sid': Equity(0 [DJI]), 'cost_basis': 19107.76763806152}]",-0.00423265325356037,False,2.6010274455273668,0.0,0.0,0,4.9459662827612245,-52862.141104492184,165210.40625,165210.40625,177,[],0.0
2017-04-13 20:00:00+00:00,20453.25,0.0632494748761468,0.10763858895507794,,0.0,0.0,,False,0.0,-52862.141104492184,163626.0,163626.0,0.0,1.4772508075432904,163626.0,163626.0,1,-0.04565141170868346,1.4772508075432904,1.4772508075432904,[],2017-04-13 20:00:00+00:00,2017-04,2017-04-13 13:31:00+00:00,-1108.875,110763.85889550782,"[{'amount': 8, 'last_sale_price': 20453.25, 'sid': Equity(0 [DJI]), 'cost_basis': 19107.76763806152}]",-0.009911932616536667,False,2.320259932648873,0.0,0.0,0,4.233128261727284,-52862.141104492184,164734.875,164734.875,178,[],0.0
2017-04-17 20:00:00+00:00,20636.919921875,0.06484206351019152,0.12233218270507806,,0.0,0.0,,False,0.0,-52862.141104492184,165095.359375,165095.359375,0.0,1.471002631120158,165095.359375,165095.359375,1,-0.04565141170868346,1.4772508075432904,1.471002631120158,[],2017-04-17 20:00:00+00:00,2017-04,2017-04-17 13:31:00+00:00,1469.359375,112233.21827050782,"[{'amount': 8, 'last_sale_price': 20636.919921875, 'sid': Equity(0 [DJI]), 'cost_basis': 19107.76763806152}]",0.013265693247344945,False,2.538646619178427,0.0,0.0,0,4.76149634802047,-52862.141104492184,163626.0,163626.0,179,[],0.0
2017-04-18 20:00:00+00:00,20523.279296875,0.06548494963175397,0.11324093270507807,,0.0,0.0,,False,0.0,-52862.141104492184,164186.234375,164186.234375,0.0,1.474849060535726,164186.234375,164186.234375,1,-0.04565141170868346,1.4772508075432904,1.474849060535726,[],2017-04-18 20:00:00+00:00,2017-04,2017-04-18 13:31:00+00:00,-909.125,111324.09327050782,"[{'amount': 8, 'last_sale_price': 20523.279296875, 'sid': Equity(0 [DJI]), 'cost_basis': 19107.76763806152}]",-0.008100320154847518,False,2.3265823967364243,0.0,0.0,0,4.257825235716712,-52862.141104492184,165095.359375,165095.359375,180,[],0.0
2017-04-19 20:00:00+00:00,20404.490234375,0.06618754065043288,0.10373780770507812,,0.0,0.0,,False,0.0,-52862.141104492184,163235.921875,163235.921875,0.0,1.47893748619887,163235.921875,163235.921875,1,-0.049012350119724685,1.47893748619887,1.47893748619887,[],2017-04-19 20:00:00+00:00,2017-04,2017-04-19 13:31:00+00:00,-950.3125,110373.78077050782,"[{'amount': 8, 'last_sale_price': 20404.490234375, 'sid': Equity(0 [DJI]), 'cost_basis': 19107.76763806152}]",-0.008536449496972964,False,2.1096022242583943,0.0,0.0,0,3.7658292590970817,-52862.141104492184,164186.234375,164186.234375,181,[],0.0
2017-04-20 20:00:00+00:00,20578.7109375,0.06751611117081682,0.11767546395507811,,0.0,0.0,,False,0.0,-52862.141104492184,164629.6875,164629.6875,0.0,1.4729650315256166,164629.6875,164629.6875,1,-0.049012350119724685,1.47893748619887,1.4729650315256166,[],2017-04-20 20:00:00+00:00,2017-04,2017-04-20 13:31:00+00:00,1393.765625,111767.54639550782,"[{'amount': 8, 'last_sale_price': 20578.7109375, 'sid': Equity(0 [DJI]), 'cost_basis': 19107.76763806152}]",0.0126276876199245,False,2.3156943787461968,0.0,0.0,0,4.228329996833135,-52862.141104492184,163235.921875,163235.921875,182,[],0.0
2017-04-21 20:00:00+00:00,20547.759765625,0.06741255837882386,0.1151993702050782,,0.0,0.0,,False,0.0,-52862.141104492184,164382.078125,164382.078125,0.0,1.4740151628203588,164382.078125,164382.078125,1,-0.049012350119724685,1.47893748619887,1.4740151628203588,[],2017-04-21 20:00:00+00:00,2017-04,2017-04-21 13:31:00+00:00,-247.609375,111519.93702050782,"[{'amount': 8, 'last_sale_price': 20547.759765625, 'sid': Equity(0 [DJI]), 'cost_basis': 19107.76763806152}]",-0.002215395998081404,False,2.2613237073036823,0.0,0.0,0,4.123794087234667,-52862.141104492184,164629.6875,164629.6875,183,[],0.0
2017-04-24 20:00:00+00:00,20763.890625,0.06945253470017959,0.13248983895507815,,0.0,0.0,,False,0.0,-52862.141104492184,166111.125,166111.125,0.0,1.466778060925181,166111.125,166111.125,1,-0.049012350119724685,1.47893748619887,1.466778060925181,[],2017-04-24 20:00:00+00:00,2017-04,2017-04-24 13:31:00+00:00,1729.046875,113248.98389550782,"[{'amount': 8, 'last_sale_price': 20763.890625, 'sid': Equity(0 [DJI]), 'cost_basis': 19107.76763806152}]",0.015504374564720536,False,2.48871235950734,0.0,0.0,0,4.688561291806756,-52862.141104492184,164382.078125,164382.078125,184,[],0.0
2017-04-25 20:00:00+00:00,20996.119140625,0.07165198979537056,0.1510681202050781,,0.0,0.0,,False,0.0,-52862.141104492184,167968.953125,167968.953125,0.0,1.4592442460753243,167968.953125,167968.953125,1,-0.049012350119724685,1.47893748619887,1.4592442460753243,[],2017-04-25 20:00:00+00:00,2017-04,2017-04-25 13:31:00+00:00,1857.828125,115106.81202050782,"[{'amount': 8, 'last_sale_price': 20996.119140625, 'sid': Equity(0 [DJI]), 'cost_basis': 19107.76763806152}]",0.0164048105430612,False,2.711147088742632,0.0,0.0,0,5.283662651604991,-52862.141104492184,166111.125,166111.125,185,[],0.0
2017-04-26 20:00:00+00:00,20975.08984375,0.07150530298062922,0.1493857764550781,,0.0,0.0,,False,0.0,-52862.141104492184,167800.71875,167800.71875,0.0,1.4599164369993247,167800.71875,167800.71875,1,-0.049012350119724685,1.47893748619887,1.4599164369993247,[],2017-04-26 20:00:00+00:00,2017-04,2017-04-26 13:31:00+00:00,-168.234375,114938.57764550782,"[{'amount': 8, 'last_sale_price': 20975.08984375, 'sid': Equity(0 [DJI]), 'cost_basis': 19107.76763806152}]",-0.0014615501206829418,False,2.6744102494549193,0.0,0.0,0,5.209831815572284,-52862.141104492184,167968.953125,167968.953125,186,[],0.0
2017-04-27 20:00:00+00:00,20981.330078125,0.07131382048347533,0.14988499520507825,,0.0,0.0,,False,0.0,-52862.141104492184,167850.640625,167850.640625,0.0,1.459716765806344,167850.640625,167850.640625,1,-0.049012350119724685,1.47893748619887,1.459716765806344,[],2017-04-27 20:00:00+00:00,2017-04,2017-04-27 13:31:00+00:00,49.921875,114988.49952050782,"[{'amount': 8, 'last_sale_price': 20981.330078125, 'sid': Equity(0 [DJI]), 'cost_basis': 19107.76763806152}]",0.000434335242549988,False,2.6754586531436066,0.0,0.0,0,5.211871538773073,-52862.141104492184,167800.71875,167800.71875,187,[],0.0
2017-04-28 20:00:00+00:00,20940.509765625,0.07124471055075438,0.1466193702050782,,0.0,0.0,,False,0.0,-52862.141104492184,167524.078125,167524.078125,0.0,1.4610260604182672,167524.078125,167524.078125,1,-0.049012350119724685,1.47893748619887,1.4610260604182672,[],2017-04-28 20:00:00+00:00,2017-04,2017-04-28 13:31:00+00:00,-326.5625,114661.93702050782,"[{'amount': 8, 'last_sale_price': 20940.509765625, 'sid': Equity(0 [DJI]), 'cost_basis': 19107.76763806152}]",-0.0028399579206768166,False,2.610376910092085,0.0,0.0,0,5.073197146314159,-52862.141104492184,167850.640625,167850.640625,188,[],0.0
2017-05-01 20:00:00+00:00,20913.4609375,0.07111960857427711,0.14445546395507813,,0.0,0.0,,False,0.0,-52862.141104492184,167307.6875,167307.6875,0.0,1.4618977563513744,167307.6875,167307.6875,1,-0.049012350119724685,1.47893748619887,1.4618977563513744,[],2017-05-01 20:00:00+00:00,2017-05,2017-05-01 13:31:00+00:00,-216.390625,114445.54639550782,"[{'amount': 8, 'last_sale_price': 20913.4609375, 'sid': Equity(0 [DJI]), 'cost_basis': 19107.76763806152}]",-0.00188720538500331,False,2.565751971840629,0.0,0.0,0,4.982093273337504,-52862.141104492184,167524.078125,167524.078125,189,[],0.0
2017-05-02 20:00:00+00:00,20949.890625,0.07096225580981318,0.14736983895507794,,0.0,0.0,,False,0.0,-52862.141104492184,167599.125,167599.125,0.0,1.4607245136636526,167599.125,167599.125,1,-0.049012350119724685,1.47893748619887,1.4607245136636526,[],2017-05-02 20:00:00+00:00,2017-05,2017-05-02 13:31:00+00:00,291.4375,114736.98389550782,"[{'amount': 8, 'last_sale_price': 20949.890625, 'sid': Equity(0 [DJI]), 'cost_basis': 19107.76763806152}]",0.002546516742493621,False,2.605502925472228,0.0,0.0,0,5.061423780719428,-52862.141104492184,167307.6875,167307.6875,190,[],0.0
2017-05-03 20:00:00+00:00,20957.900390625,0.07077555284197376,0.14801062020507794,,0.0,0.0,,False,0.0,-52862.141104492184,167663.203125,167663.203125,0.0,1.4604673526020953,167663.203125,167663.203125,1,-0.049012350119724685,1.47893748619887,1.4604673526020953,[],2017-05-03 20:00:00+00:00,2017-05,2017-05-03 13:31:00+00:00,64.078125,114801.06202050782,"[{'amount': 8, 'last_sale_price': 20957.900390625, 'sid': Equity(0 [DJI]), 'cost_basis': 19107.76763806152}]",0.0005584783809409188,False,2.6091097197824062,0.0,0.0,0,5.06838059618922,-52862.141104492184,167599.125,167599.125,191,[],0.0
2017-05-04 20:00:00+00:00,20951.470703125,0.0706029952694306,0.1474962452050781,,0.0,0.0,,False,0.0,-52862.141104492184,167611.765625,167611.765625,0.0,1.4606737610286888,167611.765625,167611.765625,1,-0.049012350119724685,1.47893748619887,1.4606737610286888,[],2017-05-04 20:00:00+00:00,2017-05,2017-05-04 13:31:00+00:00,-51.4375,114749.62452050782,"[{'amount': 8, 'last_sale_price': 20951.470703125, 'sid': Equity(0 [DJI]), 'cost_basis': 19107.76763806152}]",-0.00044805770168565573,False,2.5935348694025397,0.0,0.0,0,5.038478736697828,-52862.141104492184,167663.203125,167663.203125,192,[],0.0
2017-05-05 20:00:00+00:00,21006.939453125,0.07051026991538832,0.15193374520507796,,0.0,0.0,,False,0.0,-52862.141104492184,168055.515625,168055.515625,0.0,1.4588991452375688,168055.515625,168055.515625,1,-0.049012350119724685,1.47893748619887,1.4588991452375688,[],2017-05-05 20:00:00+00:00,2017-05,2017-05-05 13:31:00+00:00,443.75,115193.37452050782,"[{'amount': 8, 'last_sale_price': 21006.939453125, 'sid': Equity(0 [DJI]), 'cost_basis': 19107.76763806152}]",0.0038671150503040153,False,2.6551005561204706,0.0,0.0,0,5.1647059921317595,-52862.141104492184,167611.765625,167611.765625,193,[],0.0
2017-05-08 20:00:00+00:00,21012.279296875,0.07032864199119893,0.1523609327050779,,0.0,0.0,,False,0.0,-52862.141104492184,168098.234375,168098.234375,0.0,1.4587290284164909,168098.234375,168098.234375,1,-0.049012350119724685,1.47893748619887,1.4587290284164909,[],2017-05-08 20:00:00+00:00,2017-05,2017-05-08 13:31:00+00:00,42.71875,115236.09327050782,"[{'amount': 8, 'last_sale_price': 21012.279296875, 'sid': Equity(0 [DJI]), 'cost_basis': 19107.76763806152}]",0.00037084381092067353,False,2.655085561831872,0.0,0.0,0,5.164701379945524,-52862.141104492184,168055.515625,168055.515625,194,[],0.0
2017-05-09 20:00:00+00:00,20975.779296875,0.07024587188420468,0.14944093270507786,,0.0,0.0,,False,0.0,-52862.141104492184,167806.234375,167806.234375,0.0,1.4598943677783178,167806.234375,167806.234375,1,-0.049012350119724685,1.47893748619887,1.4598943677783178,[],2017-05-09 20:00:00+00:00,2017-05,2017-05-09 13:31:00+00:00,-292.0,114944.09327050782,"[{'amount': 8, 'last_sale_price': 20975.779296875, 'sid': Equity(0 [DJI]), 'cost_basis': 19107.76763806152}]",-0.0025339283180535466,False,2.5979656827213655,0.0,0.0,0,5.0445683358796085,-52862.141104492184,168098.234375,168098.234375,195,[],0.0
2017-05-10 20:00:00+00:00,20943.109375,0.07014793929458579,0.14682733895507782,,0.0,0.0,,False,0.0,-52862.141104492184,167544.875,167544.875,0.0,1.4609424567141647,167544.875,167544.875,1,-0.049012350119724685,1.47893748619887,1.4609424567141647,[],2017-05-10 20:00:00+00:00,2017-05,2017-05-10 13:31:00+00:00,-261.359375,114682.73389550782,"[{'amount': 8, 'last_sale_price': 20943.109375, 'sid': Equity(0 [DJI]), 'cost_basis': 19107.76763806152}]",-0.0022737956128369152,False,2.5466437204239227,0.0,0.0,0,4.938077272662172,-52862.141104492184,167806.234375,167806.234375,196,[],0.0
2017-05-11 20:00:00+00:00,20919.419921875,0.0700197167060214,0.1449321827050778,,0.0,0.0,,False,0.0,-52862.141104492184,167355.359375,167355.359375,0.0,1.4617054346362879,167355.359375,167355.359375,1,-0.049012350119724685,1.47893748619887,1.4617054346362879,[],2017-05-11 20:00:00+00:00,2017-05,2017-05-11 13:31:00+00:00,-189.515625,114493.21827050782,"[{'amount': 8, 'last_sale_price': 20919.419921875, 'sid': Equity(0 [DJI]), 'cost_basis': 19107.76763806152}]",-0.0016525209904105775,False,2.5081665769964876,0.0,0.0,0,4.860431136025869,-52862.141104492184,167544.875,167544.875,197,[],0.0
2017-05-12 20:00:00+00:00,20896.609375,0.0698895723252482,0.14310733895507788,,0.0,0.0,,False,0.0,-52862.141104492184,167172.875,167172.875,0.0,1.462442496019786,167172.875,167172.875,1,-0.049012350119724685,1.47893748619887,1.462442496019786,[],2017-05-12 20:00:00+00:00,2017-05,2017-05-12 13:31:00+00:00,-182.484375,114310.73389550782,"[{'amount': 8, 'last_sale_price': 20896.609375, 'sid': Equity(0 [DJI]), 'cost_basis': 19107.76763806152}]",-0.0015938444019352183,False,2.4711212684375368,0.0,0.0,0,4.785906255034723,-52862.141104492184,167355.359375,167355.359375,198,[],0.0
2017-05-15 20:00:00+00:00,20981.939453125,0.06996622457751837,0.14993374520507796,,0.0,0.0,,False,0.0,-52862.141104492184,167855.515625,167855.515625,0.0,1.459697276690187,167855.515625,167855.515625,1,-0.049012350119724685,1.47893748619887,1.459697276690187,[],2017-05-15 20:00:00+00:00,2017-05,2017-05-15 13:31:00+00:00,682.640625,114993.37452050782,"[{'amount': 8, 'last_sale_price': 20981.939453125, 'sid': Equity(0 [DJI]), 'cost_basis': 19107.76763806152}]",0.00597179811323767,False,2.5640945945840397,0.0,0.0,0,4.98395568308484,-52862.141104492184,167172.875,167172.875,199,[],0.0
2017-05-16 20:00:00+00:00,20979.75,0.06979695045871102,0.14975858895507788,,0.0,0.0,,False,0.0,-52862.141104492184,167838.0,167838.0,0.0,1.459767307783578,167838.0,167838.0,1,-0.049012350119724685,1.47893748619887,1.459767307783578,[],2017-05-16 20:00:00+00:00,2017-05,2017-05-16 13:31:00+00:00,-17.515625,114975.85889550782,"[{'amount': 8, 'last_sale_price': 20979.75, 'sid': Equity(0 [DJI]), 'cost_basis': 19107.76763806152}]",-0.00015231855811737027,False,2.5547118548353778,0.0,0.0,0,4.966078681656448,-52862.141104492184,167855.515625,167855.515625,200,[],0.0
2017-05-17 20:00:00+00:00,20606.9296875,0.07574677902704739,0.11993296395507791,,0.0,0.0,,False,0.0,-52862.141104492184,164855.4375,164855.4375,0.0,1.472011654320879,164855.4375,164855.4375,1,-0.049012350119724685,1.47893748619887,1.472011654320879,[],2017-05-17 20:00:00+00:00,2017-05,2017-05-17 13:31:00+00:00,-2982.5625,111993.29639550782,"[{'amount': 8, 'last_sale_price': 20606.9296875, 'sid': Equity(0 [DJI]), 'cost_basis': 19107.76763806152}]",-0.025940771642424587,False,1.9129687132306592,0.0,0.0,0,3.1422555587162764,-52862.141104492184,167838.0,167838.0,201,[],0.0
2017-05-18 20:00:00+00:00,20663.01953125,0.07565527433420444,0.12442015145507779,,0.0,0.0,,False,0.0,-52862.141104492184,165304.15625,165304.15625,0.0,1.4701280125234761,165304.15625,165304.15625,1,-0.049012350119724685,1.47893748619887,1.4701280125234761,[],2017-05-18 20:00:00+00:00,2017-05,2017-05-18 13:31:00+00:00,448.71875,112442.01514550782,"[{'amount': 8, 'last_sale_price': 20663.01953125, 'sid': Equity(0 [DJI]), 'cost_basis': 19107.76763806152}]",0.004006657223619259,False,1.9718689941495626,0.0,0.0,0,3.2431302457138207,-52862.141104492184,164855.4375,164855.4375,202,[],0.0
2017-05-19 20:00:00+00:00,20804.83984375,0.0762061512778944,0.13576577645507792,,0.0,0.0,,False,0.0,-52862.141104492184,166438.71875,166438.71875,0.0,1.4654317131256067,166438.71875,166438.71875,1,-0.049012350119724685,1.47893748619887,1.4654317131256067,[],2017-05-19 20:00:00+00:00,2017-05,2017-05-19 13:31:00+00:00,1134.5625,113576.57764550782,"[{'amount': 8, 'last_sale_price': 20804.83984375, 'sid': Equity(0 [DJI]), 'cost_basis': 19107.76763806152}]",0.010090200700617169,False,2.1123382465129987,0.0,0.0,0,3.508107937268078,-52862.141104492184,165304.15625,165304.15625,203,[],0.0
2017-05-22 20:00:00+00:00,20894.830078125,0.07628173127200727,0.142964995205078,,0.0,0.0,,False,0.0,-52862.141104492184,167158.640625,167158.640625,0.0,1.4625000881589318,167158.640625,167158.640625,1,-0.049012350119724685,1.47893748619887,1.4625000881589318,[],2017-05-22 20:00:00+00:00,2017-05,2017-05-22 13:31:00+00:00,719.921875,114296.49952050782,"[{'amount': 8, 'last_sale_price': 20894.830078125, 'sid': Equity(0 [DJI]), 'cost_basis': 19107.76763806152}]",0.006338647368359762,False,2.2025480388748773,0.0,0.0,0,3.6705610470993206,-52862.141104492184,166438.71875,166438.71875,204,[],0.0
2017-05-23 20:00:00+00:00,20937.91015625,0.07613907689348333,0.14641140145507792,,0.0,0.0,,False,0.0,-52862.141104492184,167503.28125,167503.28125,0.0,1.4611096944552115,167503.28125,167503.28125,1,-0.049012350119724685,1.47893748619887,1.4611096944552115,[],2017-05-23 20:00:00+00:00,2017-05,2017-05-23 13:31:00+00:00,344.640625,114641.14014550782,"[{'amount': 8, 'last_sale_price': 20937.91015625, 'sid': Equity(0 [DJI]), 'cost_basis': 19107.76763806152}]",0.003015320910489949,False,2.2445929425639806,0.0,0.0,0,3.74277369029202,-52862.141104492184,167158.640625,167158.640625,205,[],0.0
2017-05-24 20:00:00+00:00,21012.419921875,0.07611758985417802,0.1523721827050779,,0.0,0.0,,False,0.0,-52862.141104492184,168099.359375,168099.359375,0.0,1.4587245500876602,168099.359375,168099.359375,1,-0.049012350119724685,1.47893748619887,1.4587245500876602,[],2017-05-24 20:00:00+00:00,2017-05,2017-05-24 13:31:00+00:00,596.078125,115237.21827050782,"[{'amount': 8, 'last_sale_price': 21012.419921875, 'sid': Equity(0 [DJI]), 'cost_basis': 19107.76763806152}]",0.005199513230969455,False,2.317889819239413,0.0,0.0,0,3.8733154119993602,-52862.141104492184,167503.28125,167503.28125,206,[],0.0
2017-05-25 20:00:00+00:00,21082.94921875,0.07607363099170127,0.15801452645507785,,0.0,0.0,,False,0.0,-52862.141104492184,168663.59375,168663.59375,0.0,1.4564894472119803,168663.59375,168663.59375,1,-0.049012350119724685,1.47893748619887,1.4564894472119803,[],2017-05-25 20:00:00+00:00,2017-05,2017-05-25 13:31:00+00:00,564.234375,115801.45264550782,"[{'amount': 8, 'last_sale_price': 21082.94921875, 'sid': Equity(0 [DJI]), 'cost_basis': 19107.76763806152}]",0.004896285969655301,False,2.386379495506085,0.0,0.0,0,3.995124008325623,-52862.141104492184,168099.359375,168099.359375,207,[],0.0
2017-05-26 20:00:00+00:00,21080.279296875,0.07589619096252057,0.157800932705078,,0.0,0.0,,False,0.0,-52862.141104492184,168642.234375,168642.234375,0.0,1.4565736614236908,168642.234375,168642.234375,1,-0.049012350119724685,1.47893748619887,1.4565736614236908,[],2017-05-26 20:00:00+00:00,2017-05,2017-05-26 13:31:00+00:00,-21.359375,115780.09327050782,"[{'amount': 8, 'last_sale_price': 21080.279296875, 'sid': Equity(0 [DJI]), 'cost_basis': 19107.76763806152}]",-0.0001844482475135134,False,2.377514518080013,0.0,0.0,0,3.980539217174207,-52862.141104492184,168663.59375,168663.59375,208,[],0.0
2017-05-30 20:00:00+00:00,21029.470703125,0.07585564847877968,0.15373624520507811,,0.0,0.0,,False,0.0,-52862.141104492184,168235.765625,168235.765625,0.0,1.4581821999975035,168235.765625,168235.765625,1,-0.049012350119724685,1.47893748619887,1.4581821999975035,[],2017-05-30 20:00:00+00:00,2017-05,2017-05-30 13:31:00+00:00,-406.46875,115373.62452050782,"[{'amount': 8, 'last_sale_price': 21029.470703125, 'sid': Equity(0 [DJI]), 'cost_basis': 19107.76763806152}]",-0.0035106963426805304,False,2.3116002148906043,0.0,0.0,0,3.8633912844639138,-52862.141104492184,168642.234375,168642.234375,209,[],0.0
2017-05-31 20:00:00+00:00,21008.650390625,0.0757102430334398,0.1520706202050781,,0.0,0.0,,False,0.0,-52862.141104492184,168069.203125,168069.203125,0.0,1.4588446244300743,168069.203125,168069.203125,1,-0.049012350119724685,1.47893748619887,1.4588446244300743,[],2017-05-31 20:00:00+00:00,2017-05,2017-05-31 13:31:00+00:00,-166.5625,115207.06202050782,"[{'amount': 8, 'last_sale_price': 21008.650390625, 'sid': Equity(0 [DJI]), 'cost_basis': 19107.76763806152}]",-0.0014436791831081708,False,2.2821288272642684,0.0,0.0,0,3.813595308182467,-52862.141104492184,168235.765625,168235.765625,210,[],0.0
2017-06-01 20:00:00+00:00,21144.1796875,0.0761293280396669,0.16291296395507815,,0.0,0.0,,False,0.0,-52862.141104492184,169153.4375,169153.4375,0.0,1.4545666162728768,169153.4375,169153.4375,1,-0.049012350119724685,1.47893748619887,1.4545666162728768,[],2017-06-01 20:00:00+00:00,2017-06,2017-06-01 13:31:00+00:00,1084.234375,116291.29639550782,"[{'amount': 8, 'last_sale_price': 21144.1796875, 'sid': Equity(0 [DJI]), 'cost_basis': 19107.76763806152}]",0.00941117980082673,False,2.4064517612921072,0.0,0.0,0,4.053223431257955,-52862.141104492184,168069.203125,168069.203125,211,[],0.0
